gene ZT00_0 ZT00_1 ZT03_0 ZT03_1 ZT06_0 ZT06_1 ZT09_0 ZT09_1 ZT12_0 ZT12_1 ZT15_0 ZT15_1 ZT18_0 ZT18_1 ZT21_0 ZT21_1
Cre06.g251850 66.0414 51.3816 31.6248 25.6525 29.5776 28.0528 30.7362 28.9627 16.0766 12.1337 26.5795 23.2891 16.8229 14.1326 10.6953 13.5847
Cre06.g251900 1.93863 5.73464 86.4895 82.9064 63.6114 63.0563 3.96159 8.3772 2.52926 0.963386 4.82078 4.51953 7.32061 6.49412 5.24063 5.18549
Cre06.g252000 4.3366 7.42552 53.8187 51.4369 61.867 64.8358 49.7383 55.6768 60.6896 49.2363 62.1717 47.0691 31.1553 27.3527 18.8579 20.3385
Cre06.g252200 121.721 167.556 140.063 102.772 72.8437 77.3275 48.1093 45.7717 18.5499 6.5459 27.8234 22.8474 27.804 19.2807 21.9371 17.9942
Cre06.g252350 45.0243 44.0895 19.8435 17.4802 11.7974 11.0995 13.6739 11.9359 17.7884 10.3369 27.3712 22.6024 26.9133 21.4799 20.7208 21.2623
Cre06.g252450 76.8529 98.9425 52.6178 40.9458 26.2147 27.9174 23.817 18.4486 16.4288 11.059 25.0161 21.5304 23.4135 19.938 19.2137 20.7008
Cre06.g252576 0 0 0 0.0224258 0 0.062432 0 0 0.0369091 0 0 0 0 0 0 0
Cre06.g252600 0.159335 0.321934 0.411545 0.658553 0.47473 0.377622 0.235035 0.354877 2.56514 0.779223 2.42424 1.89871 1.97459 2.5604 1.74669 2.10993
Cre06.g252750 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g252850 6.75084 6.27812 19.6399 16.8877 20.6693 14.3107 43.7016 44.0384 17.9856 8.61808 7.76304 8.23941 4.27126 3.32154 2.51815 3.06008
Cre06.g252892 0 0 0 0.0299902 0 0.0418008 0.0526266 0 0 0 0 0.0179203 0 0.0496046 0 0
Cre06.g253051 0 0 0 0 0 0.0504591 0 0 0 0 0 0 0 0 0 0
Cre06.g253102 0.214933 0 0 0 0 0.203278 0.0672169 0 0.0599586 0 0 0.130921 0 0.179378 0.416336 0.163184
Cre06.g253350 166.615 152.28 250.734 229.542 200.991 228.065 117.536 141.476 298.173 133.475 200.709 181.403 107.814 78.8582 58.4221 54.6544
Cre06.g253679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253753 41.1074 32.4959 34.9876 31.7164 28.9561 28.5476 21.0955 23.5865 33.3314 11.698 17.9614 23.3581 13.4169 13.1106 10.1516 10.5706
Cre06.g253755 0.0354053 0.0089536 0 0.0240483 0 0.0167863 0 0 0.0298466 0 0.0274055 0.0215757 0.0313193 0.019992 0 0.0683975
Cre06.g253756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g253600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g254175 0 0 0 0 0 0 0 0 0.0511935 0 0 0 0 0 0 0
Cre06.g254232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g254400 1.96263 3.24776 9.92216 8.87947 7.55228 6.46389 28.0485 22.0369 54.496 38.3124 38.2008 38.2288 35.3382 36.0286 34.4951 40.0677
Cre06.g254550 0 0.120989 0.20926 0.0547676 0 0 0 0 0.0449954 0.0354502 0 0.0326823 0.0715271 0 0 0
Cre06.g254600 7.39254 8.6981 9.6895 10.7711 8.80991 11.602 4.48256 6.7889 1.26078 1.37144 1.69446 1.42372 1.64818 1.74422 2.12313 2.17504
Cre06.g254700 7.29903 6.0793 5.17472 4.38219 3.76591 4.32083 6.6782 5.91579 3.45008 2.61488 3.78684 3.65959 2.73211 3.32703 2.45058 3.7165
Cre06.g254917 0.0154919 0 0.0399303 0.00525453 0.0207929 0.0146939 0.0638388 0.0230326 0.0522963 0.0282227 0.0119972 0.0377736 0.0136928 0.0131421 0.0381512 0.0419931
Cre06.g255100 33.3841 34.6551 61.4889 60.4401 56.6862 58.6846 37.8674 48.1463 21.7441 21.9433 34.3892 29.6354 38.8094 35.5298 38.129 38.3994
Cre06.g255200 13.1088 14.4454 8.69202 8.45846 5.49223 4.63502 3.79636 3.6794 5.83258 4.32394 6.46024 7.62908 10.6178 10.7864 12.52 11.0912
Cre06.g255350 8.75224 9.24578 20.7148 18.5606 9.00153 9.62302 4.56929 4.49431 5.25318 3.4043 9.58461 6.50752 8.02429 6.32145 4.53961 5.88339
Cre06.g255450 15.8253 12.6955 10.6343 10.2626 20.2712 16.5404 30.9196 32.7021 21.2389 19.2181 13.5166 16.4308 11.9343 12.7035 12.3184 12.6811
Cre06.g255850 0 0 0 0.0189071 0 0.0791372 0 0 0 0 0 0.022609 0 0.0156866 0 0
Cre06.g256000 8.76589 14.9592 15.86 18.7408 22.2542 21.3313 26.8583 24.3684 21.0242 14.2022 26.7337 24.4411 31.0129 30.0483 31.3632 34.8782
Cre06.g256150 0 0 0 0 0.0465049 0 0 0 0 0 0 0 0 0 0 0
Cre06.g256250 182.964 210.69 592.908 495.613 453.863 477.153 227.877 267.811 416.521 330.466 373.334 314.307 237.751 166.514 126.629 140.265
Cre06.g256300 98.521 94.1236 55.2722 53.9731 45.2018 44.0305 44.5819 43.7996 34.9483 26.3599 26.0656 28.1655 30.3378 29.4754 30.3557 30.4511
Cre06.g256450 3.15424 3.71949 3.61894 3.81628 3.03097 3.27448 3.24484 2.87609 18.4464 6.28193 11.6137 9.48559 6.13712 6.22372 4.85514 5.43784
Cre06.g256650 0.0581703 0.0588799 0.675249 0.281487 1.63847 0.965159 2.82694 2.76625 1.80639 1.83509 0.945531 1.02779 0.552906 0.492846 0.243192 0.213648
Cre06.g256750 62.1128 44.9256 36.1186 37.9664 52.8095 51.1361 31.899 39.4789 6.59115 4.44145 7.42205 5.87101 6.32528 4.85868 23.5647 25.9747
Cre06.g256800 0 0 0 0 0 0 0 0 0 0 0 0.0287407 0 0.0396089 0 0
Cre06.g256950 0.947884 0.649601 0 0.444052 0.316236 0.224049 0.296008 0.174938 0.132095 0.205292 0.182302 0.384898 0.31687 0.263221 0.229094 0.628356
Cre06.g257000 144.334 53.5658 39.8189 38.6056 38.6822 35.3523 25.9393 24.7668 11.1755 9.9377 23.4175 13.1417 29.2442 15.5501 17.6554 13.463
Cre06.g257050 16.5809 17.125 9.45119 9.39621 7.59668 8.60619 3.23747 3.65775 1.47504 1.92859 1.46597 1.79671 2.72683 2.98802 3.00718 3.22152
Cre06.g257150 2533.83 2804.31 2204.83 2502.29 1908.78 2476.96 1906.58 1839.81 5259.46 4019.62 5808.37 4891.89 3023.37 2505.22 1908.72 2022.82
Cre06.g257183 0.518997 0.749495 0.336742 0.308915 0.115748 0.307162 0 0.2883 0.0726404 0.0863407 0.701 1.0013 1.55506 2.65341 2.56283 3.77467
Cre06.g257300 0.0672626 0.339406 0.173886 0.331396 0.15025 0.0637514 0.0424825 0.149744 7.70153 7.53623 7.59401 9.30381 4.82537 8.61784 5.04543 5.15536
Cre06.g257351 0 0.0792843 1.49702 1.39277 2.0159 1.64176 1.91909 1.79071 2.73721 2.55382 3.24527 1.70662 1.30429 0.884563 0.641676 0.52397
Cre06.g257400 4.04699 3.70791 3.90438 3.74968 3.98978 3.39955 3.55057 3.21957 3.84197 4.97999 5.32842 6.03285 10.527 10.1783 12.3789 10.6537
Cre06.g257476 0 0 0 0.0515473 0 0 0 0 0 0 0 0 0 0 0 0.113782
Cre06.g257500 334.531 379.408 434.977 394.042 385.5 381.862 540.811 490.58 1180.23 823.766 879.493 806.859 425.501 378.264 251.222 254.767
Cre06.g257600 0.0358731 0.0544145 0.0462783 0.0426291 0.0481181 0.017008 1.78246 1.25229 2.67161 5.95119 1.6105 1.92374 0.269737 0.607662 0.255692 0.166269
Cre06.g257601 786.956 985.162 2930.99 2699.24 1989.41 2125.02 778.907 872.105 991.896 493.798 1034.6 685.525 465.988 292.483 206.227 180.946
Cre06.g257700 0.202452 0.164015 0 0.0343695 0.036222 0.0288022 2.68077 1.1585 6.8024 11.5062 4.21739 5.83572 0.545902 1.27623 0.647719 0.438697
Cre06.g257750 0 0 0 0 0 0 0.106206 0.0499147 0.188763 0.242128 0.0520138 0.0956339 0 0.0378806 0 0
Cre06.g257950 153.334 195.492 93.5187 78.7112 26.4082 34.6133 12.7419 9.80629 7.89512 7.18744 5.49391 5.84492 6.82891 5.32042 6.58179 7.27677
Cre06.g258200 0.296697 0.46539 0.229564 0.246846 0.252089 0.239158 1.37137 1.34463 1.17581 1.28602 0.620185 0.873899 0.695357 0.888349 0.787977 0.757017
Cre06.g258226 0.809831 0.877695 2.51443 2.33945 11.6819 9.51582 17.1446 16.5796 10.2895 3.55993 6.51014 7.54975 1.82993 1.84502 0.793155 0.747567
Cre06.g258500 0 0.0591496 0.202325 0.0797378 0.593827 0.555867 0.271485 0.406134 0.219388 0.140416 0.0604591 0.190622 0.0346486 0.0660092 0 0
Cre06.g258650 2.25285 3.93274 3.96241 2.85974 1.76154 2.04642 6.80033 4.96972 17.8815 8.5694 8.90544 12.2152 3.10322 4.01927 2.88511 1.66385
Cre06.g258733 193.554 227.033 185.778 171.88 83.9493 93.1208 44.3336 45.9706 32.2919 34.1259 41.4515 36.835 45.323 50.7539 51.7044 61.4648
Cre06.g258800 547.06 496.151 445.527 403.539 502.813 419.14 364.007 364.058 320.588 277.667 179.932 268.839 115.202 191.586 179.805 233.021
Cre06.g258900 44.563 46.5967 36.9203 36.425 32.2161 33.8978 27.0322 22.8349 22.7908 17.3251 40.8472 36.8001 33.7469 32.7331 29.6556 32.1098
Cre06.g258950 16.9411 7.43313 7.01855 6.13264 5.24697 5.8421 4.19017 4.11947 7.708 4.79376 4.65419 6.65667 5.48246 6.69992 7.9106 8.0169
Cre06.g259050 4.19988 4.552 6.62396 6.11694 5.54697 4.33223 5.13155 4.95087 3.79676 2.51828 3.86929 3.8388 4.29318 3.54952 3.74136 3.71297
Cre06.g259250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g259350 0 0 0 0.0133057 0 0 0 0 0 0 0 0 0 0.0220295 0 0
Cre06.g259401 9.08692 12.6945 34.3371 34.6193 32.0513 28.4663 7.27467 9.16869 1.47224 0.243959 2.19835 2.53477 2.67081 2.15049 2.54056 2.60349
Cre06.g259450 0 0.154221 6.97751 14.0176 6.68876 23.2647 5.08799 8.66887 3.33135 8.79722 3.01124 1.83878 0.54977 1.2606 0.448855 1.32942
Cre06.g259650 58.0636 33.6412 23.0646 23.1636 25.8674 20.0737 31.0051 29.2934 28.2633 23.9128 32.5715 29.5241 37.4042 32.3578 41.7075 36.2631
Cre06.g259750 2.20338 1.99635 0.848345 0.893458 0.926418 1.01352 1.15541 1.00165 0.998134 0.44745 1.06922 0.988676 1.51259 2.02451 2.79737 2.61814
Cre06.g259850 1089.58 1048.08 1020.21 898.773 347.683 490.918 31.1102 41.8329 185.404 66.8613 457.166 287.106 260.668 192.957 208.301 179.261
Cre06.g260050 1.07155 2.97058 6.71868 8.01211 3.16571 4.37401 2.18434 2.44559 1.54889 0.277211 2.67586 2.19314 2.84878 2.34133 2.26016 2.50427
Cre06.g260200 66.4325 71.5291 39.2185 33.7231 34.5684 32.5814 26.8441 22.2765 9.28713 7.87283 13.87 13.7676 19.7845 14.9767 15.0238 16.1491
Cre06.g260250 63.1041 58.3451 27.5451 29.2416 25.334 28.6435 19.148 23.3135 12.1815 3.91055 15.316 10.2021 10.3324 6.17027 5.37099 5.18379
Cre06.g260300 0.218809 0.218401 0 0.0372637 0 0 0.232232 0 0.305162 0 0.168423 0.222134 1.04437 0.199299 0.158891 0.581223
Cre06.g260400 63.427 48.5556 26.8911 26.5648 26.259 27.5211 22.4017 22.5794 36.8318 11.9511 37.8182 33.7065 33.0219 31.0938 26.0729 28.4537
Cre06.g260450 89.4044 92.0085 58.719 59.7864 31.1745 36.6659 8.07525 8.43213 2.92899 0.890163 10.7446 8.87911 13.5862 10.8191 9.97885 12.1823
Cre06.g260850 38.1854 44.7563 8.88417 8.43652 5.15589 5.39135 9.39864 7.59979 5.82481 2.57896 7.33273 8.47137 12.706 12.9018 12.335 14.1205
Cre06.g261000 683.59 900.636 7233.73 6041.32 6857.53 7204.15 4162.95 5441.76 968.525 589.287 899.892 628.51 804.758 511.587 578.747 470.214
Cre06.g261100 0 0 0 0.0146617 0 0 0 0 0 0 0 0.0175225 0 0 0 0
Cre06.g261200 33.6407 37.0273 21.852 17.8719 9.81675 10.6548 3.57562 3.64777 2.72993 1.18841 7.83513 5.3843 7.9256 6.06295 5.81788 6.78493
Cre06.g261350 11.0417 10.4969 10.5681 10.355 9.39284 9.69697 7.21182 5.48534 2.43862 1.22033 4.37115 2.97989 1.54871 1.91048 1.37992 1.11058
Cre06.g261550 0 0.248687 0 0.0481626 0 0 3.78167 3.56396 11.646 4.3222 3.7139 4.31266 0.754484 0.990575 0.379391 0.487182
Cre06.g261700 274.55 380.108 47.2661 40.8837 11.6485 17.5623 74.0642 58.2301 84.3678 71.1995 162.206 119.214 127.22 122.828 110.167 124.502
Cre06.g261750 42.4917 45.7431 34.243 32.5163 16.23 21.1699 11.235 9.16124 27.4049 14.6261 24.4572 25.4509 25.107 25.7853 23.9757 23.9916
Cre06.g261800 342.532 190.664 111.149 100.382 67.1363 73.3291 24.021 22.8484 28.6528 9.84755 30.4136 22.4648 26.7556 21.5926 24.0997 23.0406
Cre06.g262000 26.4635 15.093 11.655 10.9254 13.1787 11.4818 20.6026 14.8629 15.6468 9.46078 9.69197 11.4487 7.86574 5.72705 17.2983 13.3426
Cre06.g262100 17.7917 15.6257 28.2998 30.0827 32.2854 31.5369 63.1199 56.2225 38.4773 20.0974 52.0045 33.6673 25.7508 17.0743 12.0259 13.1616
Cre06.g262300 4.62522 6.20472 7.51975 9.13227 24.4187 18.4311 46.687 46.0203 15.6136 12.7785 7.47782 9.66486 3.07264 2.97905 2.11249 2.29361
Cre06.g262750 3.95411 4.83965 5.15656 5.04687 5.35885 4.91329 5.01643 4.54403 4.19774 4.0504 5.0572 4.90366 3.90371 4.65109 3.24134 3.72861
Cre06.g262850 78.8807 35.8177 30.9047 28.5033 29.6417 28.6705 41.412 30.4267 66.1229 51.6187 34.2656 35.786 19.0862 17.5523 17.0346 16.647
Cre06.g262950 1.05721 0.52141 2.53517 2.50535 3.80265 4.0568 3.29462 3.70049 2.96895 2.81986 3.15498 3.22115 3.43103 2.81079 3.38621 2.79681
Cre06.g262977 0 0.100598 0.413011 0.922296 1.17637 1.32366 1.28444 1.77627 1.18658 0.949033 0.925484 0.632253 0.919439 0.538857 0.840454 0.706191
Cre06.g263100 0.0833831 0.294178 0.323667 0.396755 0.633022 0.513578 2.683 2.22649 4.18592 3.7195 3.80243 4.36939 1.92128 1.64139 1.42887 1.44289
Cre06.g263150 10.1533 10.9781 8.07819 7.59996 8.75401 7.97408 11.5445 11.1162 7.92921 6.70345 6.75258 7.15298 9.02516 9.81364 9.91771 8.96635
Cre06.g263200 0 0 0 0.0745319 0.195354 0.207403 0.0917649 0 0.735415 0.0968324 0 0 0 0 0 0
Cre06.g263400 0.454566 0.531927 11.6167 10.2335 18.981 16.9973 13.9422 14.2432 11.2301 0.936477 7.3628 3.53854 2.96189 2.16096 2.13917 2.14146
Cre06.g263450 5779.92 5798.66 2630.39 2576.64 1299.66 1377.4 1154.73 1111.42 1576.53 1417.95 1036.65 929.415 968.59 940.611 1108.06 1168.22
Cre06.g263550 6.77277 4.95121 3.47985 3.57936 7.9401 5.56563 4.07877 3.95435 2.24072 0.625708 2.06038 2.4972 2.06083 1.24329 24.4139 54.5251
Cre06.g263650 0.259646 0.343064 2.52968 2.57164 1.70298 2.13399 1.53449 1.5004 2.15696 2.50796 2.05487 2.11557 3.0489 3.77325 4.49108 4.32768
Cre06.g263750 21.0458 21.0015 27.1437 24.0293 19.0716 18.5317 36.0346 29.9802 40.9691 42.8945 40.5518 39.8544 29.1617 26.8032 19.2793 22.2091
Cre06.g264000 124.958 139.968 86.1726 74.2533 65.2098 64.2764 67.6542 52.2113 94.5327 52.8514 119.214 103.07 82.4735 65.0565 51.9143 50.8127
Cre06.g264050 32.1821 31.3762 22.5421 16.28 15.7717 17.1662 33.9166 25.3546 114.377 86.7168 111.178 99.8274 55.6022 49.5432 36.8398 35.546
Cre06.g264350 1480.67 1414.09 1562.95 1435.97 527.145 724.063 47.6136 55.7133 290.131 108.998 723.513 490.787 481.178 360.361 383.879 338.363
Cre06.g264500 70.3169 72.3901 12.2183 8.47129 4.36189 6.19123 10.8619 8.20338 6.49839 7.46609 10.0945 7.46323 11.3926 11.6591 12.0754 13.4064
Cre06.g264550 10.8104 10.1131 99.3849 89.7224 78.2953 81.3942 5.21635 9.07713 12.3783 11.4549 15.6722 14.0266 20.4135 18.5892 25.6501 20.1579
Cre06.g264650 0 0.049395 0 0.100945 0 0 0 0 1.60007 0.777237 0.304463 0.722375 0.263888 0.220246 0.1917 0.075156
Cre06.g264700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre06.g264800 0 0 0 0.0412271 0 0 0 0 0.809204 0.366469 0 0.393049 0.107882 0.134344 0 0
Cre06.g264850 0.246278 0.630807 3.45402 2.95853 2.65685 2.89013 3.61549 3.63644 6.74 9.26121 3.52718 4.80884 3.4034 4.99951 4.8521 4.83128
Cre06.g264950 0 0 0 0 0 0 0 0 1.2679 0.742641 0 0.214061 0.157384 0 0 0
Cre06.g265050 0 0 0 0 0 0 0.417264 0 2.63606 2.03284 0.521976 1.95296 0.311985 0 0 0
Cre06.g265150 4.03504 5.08753 4.75031 4.06647 2.8939 3.40528 2.14568 2.14034 4.16007 3.4398 3.77441 5.06183 6.19948 6.07966 7.87381 6.07648
Cre06.g265250 0 0 0 0 0 0 0 0 0.54445 0.481301 0 0.285035 0 0.242384 0.131871 0.165657
Cre06.g265300 0 0 0 0 0 0 0 0 0.0710347 0.0281591 0 0.0257646 0 0 0 0
Cre06.g265400 0 0 0 0 0 0 0 0 0.469716 0.625281 0.18522 0.439988 0 0 0 0.0911786
Cre06.g265500 0.62171 0.150754 1.66506 0.639407 0.273899 0.876894 0.189385 0 2.38905 0.869011 0.472772 0.88281 0.843861 0.837037 1.8932 1.13516
Cre06.g265750 1.91977 2.8978 4.69882 4.87727 6.23567 5.75865 13.0677 10.8299 9.53274 8.34721 10.2146 9.37915 7.09519 6.4959 5.23773 6.5061
Cre06.g265800 914.859 957.94 1023.52 889.586 337.564 429.313 30.4716 32.6702 102.333 51.3706 291.432 193.672 236.398 181.452 204.639 184.381
Cre06.g265900 17.4138 28.1448 32.0138 19.9533 17.843 17.5341 11.2587 13.2217 2.24951 2.23345 3.8812 3.22796 2.81389 1.67987 1.58388 1.81368
Cre06.g266100 0.402722 0.658832 0.521645 0.787242 0.134824 0.0476893 0.983449 0.298547 10.2425 9.17171 5.98876 7.91336 5.93735 5.11728 8.31856 3.98092
Cre06.g266276 0 0 0 0 0.0468308 0 0 0 0 0 0 0 0 0 0.0256395 0.0402622
Cre06.g266383 3.76292 7.43402 5.71799 5.96875 4.0804 3.54089 4.80949 5.87446 1.75569 3.88252 1.84072 1.13525 1.83705 2.21486 2.52562 2.68864
Cre06.g266416 4.76127 7.4011 6.59517 6.76257 6.17791 5.16591 5.54699 6.64289 1.65882 3.41495 1.50869 1.39822 2.15845 2.44113 3.26511 2.63178
Cre06.g266450 0 0 0 0 0 0 0 0 0.154749 0.049225 0 0.157061 0.0980086 0.123994 0.0269839 0.0423699
Cre06.g266550 0.227262 1.47355 0 0.0387084 0 0 11.0073 3.85986 33.5208 34.5773 15.5647 18.503 2.83522 4.23165 1.15439 0.947854
Cre06.g266650 0 0.0785665 0 0 0 0 0 0.233511 0.0880941 0.0674853 0 0.193099 0 0.174966 0.0761328 0
Cre06.g266750 0 0 0 0 0 0 0.09121 0 1.71195 0.501719 0 0.595102 0.130947 0.16207 0 0
Cre06.g266800 33.3699 41.127 18.4635 16.5509 12.4522 11.5188 13.544 13.5874 19.9078 16.5318 29.4467 28.4033 22.1333 19.2874 17.1456 18.1624
Cre06.g266850 3.68047 3.57391 4.70288 5.78387 6.19443 6.04165 9.58205 10.0848 8.09829 12.1518 8.4124 8.20261 9.55192 9.51919 12.657 9.86089
Cre06.g267000 28.3504 31.8472 16.5984 14.3438 10.8652 11.0982 8.85311 10.0804 10.5346 7.20107 18.6256 17.6678 18.5614 16.6739 15.3518 16.4345
Cre06.g267050 0 0.0287262 0 0.0388491 0.10196 0.0541056 0.0359672 0 0 0 0 0 0 0.0320466 0.0278962 0.0437999
Cre06.g267200 83.5544 97.5891 139.359 117.164 145.936 147.794 153.015 163.375 243.274 143.716 236.77 211.394 107.81 102.725 65.6913 77.5263
Cre06.g267350 1.95093 2.06236 8.53933 6.71907 5.76477 4.72888 7.50777 5.51132 8.54676 7.76873 11.0221 9.67776 6.5812 5.9546 4.5587 4.90928
Cre06.g267400 5.08034 5.1107 3.88359 3.2857 8.55799 6.51827 3.28802 4.54347 0.61215 0.67497 0.476854 0.598652 1.62364 1.93944 4.07506 3.47153
Cre06.g267450 0 0 0 0 0 0 0 0.0888819 0 0 0 0 0 0 0 0
Cre06.g267600 129.028 124.28 144.561 123.234 61.1073 73.9359 1.75492 3.03814 0.508855 0.487709 1.85431 1.49605 3.28699 2.12526 4.44654 2.5019
Cre06.g267650 18.3214 18.7799 10.0716 9.72978 14.0814 13.0752 8.66306 8.97042 13.402 9.9139 13.6487 14.8249 13.1754 13.6732 12.6299 9.84958
Cre06.g267750 8.47141 8.5669 3.73453 4.47379 4.04886 3.7346 4.54216 4.19123 13.1041 11.6023 8.78574 12.2448 5.5832 7.26824 9.70835 6.32423
Cre06.g267850 15.162 15.6821 13.8816 15.0524 20.3491 18.6647 16.4367 18.6879 5.25154 5.78419 3.73064 2.92249 3.98171 3.93359 4.55776 4.78437
Cre06.g268000 0 0.118179 0 0 0 0 0 0 1.8648 0.793336 0.368538 0.587587 0.217173 0.262789 0.114323 0.178562
Cre06.g268100 0 0.107824 0 0 0 0 0.135295 0 1.09227 1.54746 0 0.712663 0 0 0 0.163087
Cre06.g268200 8.68688 9.43352 29.0363 26.3788 30.1624 28.1789 37.4101 39.3272 61.757 47.1213 62.1867 46.5318 33.4564 30.6866 24.6993 26.8412
Cre06.g268300 0 0 0 0 0 0 0 0 0.655385 0.495341 0.30196 0.0800429 0 0 0.0940945 0
Cre06.g268400 0 0 0 0 0 0 0 0 3.27515 1.49533 1.51749 1.84151 0 1.31897 0 0
Cre06.g268501 0 0 0.0772173 0.182749 1.60237 0.963098 5.32512 4.74676 6.07354 11.1393 3.69822 3.62975 5.00077 5.40562 5.24829 4.86066
Cre06.g268550 0 0.0158094 0 0.0426111 0.36441 0.208123 1.10454 1.49009 2.45621 2.41388 0.727839 1.72279 1.69451 1.78502 1.89243 2.72079
Cre06.g268600 3.39887 7.58364 817.942 721.218 829.099 809.875 152.231 271.476 2.91132 3.92652 4.23101 4.00765 27.4973 9.44327 19.7661 8.55882
Cre06.g268800 3.64525 5.02482 11.618 11.3239 12.3677 10.9288 10.4839 9.63632 30.508 29.3581 22.296 24.8925 23.6471 28.039 25.35 27.8083
Cre06.g268900 19.2297 18.6941 7.02997 7.92583 8.0879 8.46115 5.92904 6.6729 5.48232 6.05533 5.2859 7.03589 9.83782 10.3143 11.3865 11.0054
Cre06.g269000 4.24731 1.52765 5.51568 6.42971 8.90143 6.90317 11.3005 12.2642 9.03157 17.6333 9.28475 8.71157 7.92208 7.64724 7.20843 7.52426
Cre06.g269100 1.43783 1.77676 27.3483 21.4329 24.5908 22.8658 5.27899 7.54567 1.40927 1.41178 1.20259 1.41136 1.59501 1.31015 1.22819 0.964117
Cre06.g269300 10.1783 9.95662 9.05836 8.00062 5.68058 5.63982 5.53019 4.17818 2.01285 1.99294 2.3174 2.19643 2.57792 2.93711 12.2726 20.6378
Cre06.g269400 4.63865 4.85662 2.78639 2.34111 1.41762 1.96085 2.21404 2.35533 1.84126 3.68935 2.29181 2.44311 3.43302 4.21839 5.10847 5.05953
Cre06.g269450 314.673 403.371 211.928 187.255 112.309 124.813 156.982 169.169 68.082 71.6118 125.947 98.1527 83.4519 71.4822 62.1281 63.7568
Cre06.g269550 8.03272 6.9408 4.69013 4.12829 4.23736 4.57716 6.94436 6.30714 6.87386 7.32518 7.20449 6.25838 3.0603 3.25149 1.43503 1.43847
Cre06.g269801 40.9687 35.7498 13.1448 14.4985 15.008 16.1719 4.44163 5.924 0.632341 1.08374 1.89359 1.46152 2.8375 2.67793 4.19396 3.15401
Cre06.g269950 110.919 89.2472 88.1207 97.1292 132.416 105.335 201.628 194.687 48.1852 53.5776 29.9772 36.8098 16.1528 14.7852 10.9043 10.4378
Cre06.g270000 0.0502911 0.15245 0.129874 0.0854182 0.0899104 0 0.111297 0.03734 0.0141232 0.0227175 0 0.0204305 0 0.0425438 0.0246913 0.0194023
Cre06.g270050 28.7793 31.4645 13.4587 18.1398 9.0177 11.0016 2.82281 3.43801 1.47059 2.36331 7.29311 8.13018 19.1079 23.4192 19.5896 17.9647
Cre06.g270200 10.2289 14.3101 13.3292 11.3694 22.4999 18.4032 22.7185 21.7954 26.0193 21.2016 32.8194 29.4141 24.8033 23.2189 14.6934 13.6425
Cre06.g270250 0.837499 1.10138 0.120477 0.126527 0 0.0881649 19.274 12.7651 27.6787 38.5252 13.5896 24.0971 3.58865 5.56942 2.36722 1.60873
Cre06.g270350 0.99924 2.61693 24.2139 23.0799 10.1718 10.0336 2.52811 3.20419 12.3368 13.8338 15.5699 20.8229 34.7675 38.951 51.422 45.7396
Cre06.g270400 0.0898678 0 0.581633 0.366561 1.32415 0.468318 3.40049 2.99895 2.39372 2.79596 1.94449 1.71573 2.38986 2.3743 3.86987 4.69685
Cre06.g270450 0.199242 0.34436 0.25699 0.389062 4.95933 2.72381 26.6227 20.2281 16.7136 15.9779 5.96369 9.84149 3.93588 4.13528 3.97563 3.59322
Cre06.g270500 0 0.0203042 0.155462 0.211411 0.0179535 0.0571158 0.0127047 0 0.0112823 0.0181827 0 0.0734158 0.159887 0.124669 0.108533 0.186104
Cre06.g270600 3.23314 4.08509 6.4659 6.19476 6.53404 5.97956 6.61015 6.25582 3.61975 5.58058 2.74849 3.3669 3.52603 4.50886 5.11068 5.09718
Cre06.g270800 1.75268 0.964333 2.41348 3.11005 2.63985 2.17898 2.24227 2.27316 7.94844 7.29839 7.27554 7.1859 6.60794 7.65388 6.55562 6.38631
Cre06.g270900 3.01955 2.16974 1.57532 2.04184 2.64674 2.66965 4.0918 5.12937 2.59204 3.48245 1.48224 1.3446 0.771168 0.720003 0.88322 0.850647
Cre06.g271100 4.08294 5.4019 6.57561 5.2576 9.91932 9.06293 29.8732 25.2458 32.9817 28.7861 20.4367 30.3493 21.288 22.9253 18.9569 18.9453
Cre06.g271150 0.756958 0.949424 4.79991 4.32715 4.40029 4.50131 5.33136 5.74065 8.95274 11.8262 5.90876 7.50873 6.165 8.62251 7.81681 7.86301
Cre06.g271188 1.18985 0.38547 0.769848 0.563283 0.796999 1.12745 1.68889 1.95409 1.28703 1.23786 0.85392 1.22559 0.376617 0.31066 0.561676 0.457473
Cre06.g271200 6.49866 7.99637 6.55255 7.60155 22.1611 18.9135 75.4743 66.917 181.752 161.072 75.4064 96.1994 96.377 98.6771 155.976 206.422
